Location,MutOperator,NumMutStmt,NodeType,StmtType,LineNum,MetStmtTotal,MetStmtIdx,MetStmtSucc,NumTests,ReturnType,TryCatch,RetByRef,MetParaCount,MetMagic,Detected
224,NotIdentical,3,PhpParser\Node\Expr\BinaryOp\NotIdentical,PhpParser\Node\Stmt\If_,314,5,2,0,12,none,0,0,1,0,1
225,FalseValue,1,PhpParser\Node\Expr\ConstFetch,none,315,0,0,0,5,none,0,0,0,0,1
226,DecrementInteger,8,PhpParser\Node\Scalar\LNumber,none,319,0,0,0,7,none,0,0,0,0,1
227,IncrementInteger,8,PhpParser\Node\Scalar\LNumber,none,319,0,0,0,7,none,0,0,0,0,1
228,OneZeroInteger,8,PhpParser\Node\Scalar\LNumber,none,319,0,0,0,7,none,0,0,0,0,1
229,DecrementInteger,8,PhpParser\Node\Scalar\LNumber,none,319,0,0,0,7,none,0,0,0,0,1
230,IncrementInteger,8,PhpParser\Node\Scalar\LNumber,none,319,0,0,0,7,none,0,0,0,0,0
231,OneZeroInteger,8,PhpParser\Node\Scalar\LNumber,none,319,0,0,0,7,none,0,0,0,0,1
232,UnwrapSubstr,8,PhpParser\Node\Expr\FuncCall,PhpParser\Node\Stmt\If_,319,5,3,0,7,none,0,0,1,0,1
233,Identical,8,PhpParser\Node\Expr\BinaryOp\Identical,PhpParser\Node\Stmt\If_,319,5,3,0,7,none,0,0,1,0,1
234,TrueValue,1,PhpParser\Node\Expr\ConstFetch,none,320,0,0,0,1,none,0,0,0,0,1
235,DecrementInteger,5,PhpParser\Node\Scalar\LNumber,none,324,0,0,0,6,none,0,0,0,0,1
236,IncrementInteger,5,PhpParser\Node\Scalar\LNumber,none,324,0,0,0,6,none,0,0,0,0,1
237,OneZeroInteger,5,PhpParser\Node\Scalar\LNumber,none,324,0,0,0,6,none,0,0,0,0,1
238,UnwrapSubstr,5,PhpParser\Node\Expr\FuncCall,PhpParser\Node\Stmt\Return_,324,5,4,0,6,none,0,0,1,0,1
239,Identical,5,PhpParser\Node\Expr\BinaryOp\Identical,PhpParser\Node\Stmt\Return_,324,5,4,0,6,none,0,0,1,0,1
240,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,304,0,0,0,1606,none,0,0,0,0,1
241,UnwrapLtrim,1,PhpParser\Node\Expr\FuncCall,PhpParser\Node\Stmt\Expression,338,4,0,0,5,none,0,0,1,0,1
242,LogicalNot,3,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\If_,341,4,1,0,5,none,0,0,1,0,1
243,LogicalNot,3,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\If_,341,4,1,0,5,none,0,0,1,0,1
