Location,MutOperator,NumMutStmt,NodeType,StmtType,LineNum,MetStmtTotal,MetStmtIdx,MetStmtSucc,NumTests,ReturnType,TryCatch,RetByRef,MetParaCount,MetMagic,Detected
379,Foreach_,1,PhpParser\Node\Stmt\Foreach_,PhpParser\Node\Stmt\Foreach_,94,2,1,0,0,none,0,0,1,0,0
380,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,91,0,0,0,0,none,0,0,0,0,0
381,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,107,0,0,0,0,none,0,0,0,0,0
382,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,117,0,0,0,0,none,0,0,0,0,0
383,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,127,0,0,0,0,none,0,0,0,0,0
384,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,137,0,0,0,0,none,0,0,0,0,0
385,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,147,0,0,0,0,none,0,0,0,0,0
386,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,157,0,0,0,0,none,0,0,0,0,0
387,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,165,0,0,0,0,none,0,0,0,0,0
388,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,174,0,0,0,0,none,0,0,0,0,0
389,GreaterThan,2,PhpParser\Node\Expr\BinaryOp\Greater,PhpParser\Node\Stmt\If_,186,4,0,0,0,none,0,0,0,0,0
390,GreaterThanNegotiation,2,PhpParser\Node\Expr\BinaryOp\Greater,PhpParser\Node\Stmt\If_,186,4,0,0,0,none,0,0,0,0,0
391,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,190,0,0,0,0,none,0,0,0,0,0
392,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,191,0,0,0,0,none,0,0,0,0,0
393,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,184,0,0,0,0,none,0,0,0,0,0
394,LogicalNot,1,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\If_,202,4,1,0,0,none,1,0,0,0,0
395,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,209,0,0,0,0,none,0,0,0,0,0
396,NotIdentical,1,PhpParser\Node\Expr\BinaryOp\NotIdentical,none,211,4,0,0,0,none,1,0,0,0,0
397,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,212,0,0,0,0,none,0,0,0,0,0
