Location,MutOperator,NumMutStmt,NodeType,StmtType,LineNum,MetStmtTotal,MetStmtIdx,MetStmtSucc,NumTests,ReturnType,TryCatch,RetByRef,MetParaCount,MetMagic,Detected
125,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,283,0,0,0,1342,none,0,0,0,0,0
126,TrueValue,1,PhpParser\Node\Expr\ConstFetch,none,309,0,0,0,81,none,0,0,0,0,0
127,TrueValue,1,PhpParser\Node\Expr\ConstFetch,none,310,0,0,0,81,none,0,0,0,0,0
128,TrueValue,1,PhpParser\Node\Expr\ConstFetch,none,311,0,0,0,81,none,0,0,0,0,0
129,TrueValue,1,PhpParser\Node\Expr\ConstFetch,none,312,0,0,0,81,none,0,0,0,0,0
130,ArrayItemRemoval,1,PhpParser\Node\Expr\Array_,PhpParser\Node\Stmt\Expression,308,7,0,0,81,none,0,0,1,0,1
131,Throw_,1,PhpParser\Node\Stmt\Throw_,none,316,0,0,0,4,none,0,0,0,0,1
132,Identical,1,PhpParser\Node\Expr\BinaryOp\Identical,PhpParser\Node\Stmt\If_,319,7,2,0,81,none,0,0,1,0,1
133,Throw_,1,PhpParser\Node\Stmt\Throw_,none,320,0,0,0,1,none,0,0,0,0,1
134,Identical,1,PhpParser\Node\Expr\BinaryOp\Identical,PhpParser\Node\Stmt\If_,323,7,3,0,81,none,0,0,1,0,1
135,Throw_,1,PhpParser\Node\Stmt\Throw_,none,324,0,0,0,2,none,0,0,0,0,1
136,Identical,3,PhpParser\Node\Expr\BinaryOp\Identical,PhpParser\Node\Stmt\If_,327,7,4,0,80,none,0,0,1,0,1
137,NotIdentical,3,PhpParser\Node\Expr\BinaryOp\NotIdentical,PhpParser\Node\Stmt\If_,327,7,4,0,80,none,0,0,1,0,1
138,LogicalAnd,3,PhpParser\Node\Expr\BinaryOp\BooleanAnd,PhpParser\Node\Stmt\If_,327,7,4,0,80,none,0,0,1,0,1
139,Throw_,1,PhpParser\Node\Stmt\Throw_,none,328,0,0,0,1,none,0,0,0,0,1
140,Identical,2,PhpParser\Node\Expr\BinaryOp\Identical,PhpParser\Node\Stmt\If_,331,7,5,0,80,none,0,0,1,0,1
141,LogicalAnd,2,PhpParser\Node\Expr\BinaryOp\BooleanAnd,PhpParser\Node\Stmt\If_,331,7,5,0,80,none,0,0,1,0,1
142,Throw_,1,PhpParser\Node\Stmt\Throw_,none,332,0,0,0,1,none,0,0,0,0,1
143,Identical,2,PhpParser\Node\Expr\BinaryOp\Identical,PhpParser\Node\Stmt\If_,335,7,6,0,80,none,0,0,1,0,1
144,LogicalAnd,2,PhpParser\Node\Expr\BinaryOp\BooleanAnd,PhpParser\Node\Stmt\If_,335,7,6,0,160,none,0,0,1,0,1
145,Throw_,1,PhpParser\Node\Stmt\Throw_,none,337,0,0,0,0,none,0,0,0,0,0
146,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,306,0,0,0,24922,none,0,0,0,0,0
147,NotIdentical,1,PhpParser\Node\Expr\BinaryOp\NotIdentical,PhpParser\Node\Stmt\If_,343,3,0,0,80,none,1,0,0,0,1
148,FalseValue,1,PhpParser\Node\Expr\ConstFetch,none,344,0,0,0,67,none,0,0,0,0,1
149,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,348,0,0,0,13,none,0,0,0,0,0
150,Throw_,1,PhpParser\Node\Stmt\Throw_,none,350,0,0,0,0,none,0,0,0,0,0
151,TrueValue,1,PhpParser\Node\Expr\ConstFetch,none,353,0,0,0,13,none,0,0,0,0,1
152,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,341,0,0,0,2422,none,0,0,0,0,0
153,Identical,3,PhpParser\Node\Expr\BinaryOp\Identical,PhpParser\Node\Stmt\If_,358,1,0,0,78,none,0,0,1,0,1
154,Identical,1,PhpParser\Node\Expr\BinaryOp\Identical,none,359,1,0,0,78,none,0,0,1,0,1
155,LogicalAnd,3,PhpParser\Node\Expr\BinaryOp\BooleanAnd,PhpParser\Node\Stmt\If_,358,1,0,0,156,none,0,0,1,0,0
156,GreaterThan,2,PhpParser\Node\Expr\BinaryOp\Greater,none,360,1,0,0,78,none,0,0,1,0,0
157,GreaterThanNegotiation,2,PhpParser\Node\Expr\BinaryOp\Greater,none,360,1,0,0,78,none,0,0,1,0,1
158,LogicalAnd,3,PhpParser\Node\Expr\BinaryOp\BooleanAnd,PhpParser\Node\Stmt\If_,358,1,0,0,234,none,0,0,1,0,1
159,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,356,0,0,0,2817,none,0,0,0,0,0
160,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,368,0,0,0,3,none,0,0,0,0,1
161,LogicalNot,2,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\While_,369,4,1,0,1,none,0,0,0,0,0
162,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,370,0,0,0,1,none,0,0,0,0,0
163,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,371,0,0,0,1,none,0,0,0,0,1
164,While_,2,PhpParser\Node\Stmt\While_,PhpParser\Node\Stmt\While_,369,4,1,0,3,none,0,0,0,0,0
165,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,374,0,0,0,1,none,0,0,0,0,0
166,Throw_,1,PhpParser\Node\Stmt\Throw_,none,376,0,0,0,0,none,0,0,0,0,0
167,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,366,0,0,0,117,none,0,0,0,0,0
168,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,380,0,0,0,0,none,0,0,0,0,0
169,TrueValue,1,PhpParser\Node\Expr\ConstFetch,none,20,0,0,0,129,none,0,0,0,0,1
170,FalseValue,1,PhpParser\Node\Expr\ConstFetch,none,21,0,0,0,129,none,0,0,0,0,1
171,DecrementInteger,2,PhpParser\Node\Scalar\LNumber,none,22,0,0,0,129,none,0,0,0,0,1
172,OneZeroInteger,2,PhpParser\Node\Scalar\LNumber,none,22,0,0,0,129,none,0,0,0,0,1
173,NotIdentical,4,PhpParser\Node\Expr\BinaryOp\NotIdentical,PhpParser\Node\Stmt\While_,24,6,3,0,129,none,0,0,1,0,1
174,NotIdentical,4,PhpParser\Node\Expr\BinaryOp\NotIdentical,PhpParser\Node\Stmt\While_,24,6,3,0,129,none,0,0,1,0,1
175,LogicalAnd,4,PhpParser\Node\Expr\BinaryOp\BooleanAnd,PhpParser\Node\Stmt\While_,24,6,3,0,129,none,0,0,1,0,1
176,Identical,3,PhpParser\Node\Expr\BinaryOp\Identical,none,25,6,0,0,129,none,0,0,1,0,1
177,Identical,3,PhpParser\Node\Expr\BinaryOp\Identical,none,25,6,0,0,129,none,0,0,1,0,1
178,LogicalAnd,3,PhpParser\Node\Expr\BinaryOp\BooleanAnd,none,25,6,0,0,129,none,0,0,1,0,1
179,Throw_,1,PhpParser\Node\Stmt\Throw_,none,26,0,0,0,2,none,0,0,0,0,1
180,LogicalAnd,1,PhpParser\Node\Expr\BinaryOp\BooleanAnd,none,30,6,0,0,126,none,0,0,1,0,1
181,Identical,1,PhpParser\Node\Expr\BinaryOp\Identical,none,34,6,0,0,118,none,0,0,1,0,1
182,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,35,0,0,0,7,none,0,0,0,0,1
183,Assignment,2,PhpParser\Node\Expr\AssignOp\Plus,none,36,6,0,0,3,none,0,0,1,0,0
184,PlusEqual,2,PhpParser\Node\Expr\AssignOp\Plus,none,36,6,0,0,3,none,0,0,1,0,1
185,Identical,1,PhpParser\Node\Expr\BinaryOp\Identical,none,38,6,0,0,115,none,0,0,1,0,1
186,DecrementInteger,3,PhpParser\Node\Scalar\LNumber,none,39,0,0,0,4,none,0,0,0,0,1
