Location,MutOperator,NumMutStmt,NodeType,StmtType,LineNum,MetStmtTotal,MetStmtIdx,MetStmtSucc,NumTests,ReturnType,TryCatch,RetByRef,MetParaCount,MetMagic,Detected
526,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,58,0,0,0,1764,none,0,0,0,0,1
527,Identical,2,PhpParser\Node\Expr\BinaryOp\Identical,PhpParser\Node\Stmt\Return_,86,1,0,0,13,PhpParser\Node\Identifier,0,0,0,0,1
528,Ternary,2,PhpParser\Node\Expr\Ternary,PhpParser\Node\Stmt\Return_,86,1,0,0,13,PhpParser\Node\Identifier,0,0,0,0,1
529,LogicalNot,1,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\If_,91,1,0,0,13,PhpParser\Node\Identifier,0,0,1,0,1
530,Throw_,1,PhpParser\Node\Stmt\Throw_,none,92,0,0,0,0,none,0,0,0,0,0
531,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,29,0,0,0,48,none,0,0,0,0,0
532,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,49,0,0,0,1,none,0,0,0,0,1
533,Foreach_,1,PhpParser\Node\Stmt\Foreach_,none,48,2,0,0,2,PhpParser\Node\Identifier,0,0,2,0,1
534,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,55,0,0,0,132,none,0,0,0,0,0
535,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,45,0,0,0,4788,none,0,0,0,0,0
536,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,64,0,0,0,1056,none,0,0,0,0,0
537,FunctionCall,1,PhpParser\Node\Stmt\Return_,none,78,0,0,0,3,none,0,0,0,0,1
538,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,76,0,0,0,12,none,0,0,0,0,0
539,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,67,0,0,0,24,none,0,0,0,0,0
540,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,72,0,0,0,48,none,0,0,0,0,0
541,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,77,0,0,0,0,none,0,0,0,0,0
542,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,82,0,0,0,0,none,0,0,0,0,0
543,CastArray,1,PhpParser\Node\Expr\Cast\Array_,PhpParser\Node\Stmt\Expression,108,6,1,0,5,PhpParser\Node\Name,0,0,2,0,0
544,IncrementInteger,3,PhpParser\Node\Scalar\LNumber,none,110,0,0,0,5,none,0,0,0,0,0
545,OneZeroInteger,3,PhpParser\Node\Scalar\LNumber,none,110,0,0,0,5,none,0,0,0,0,0
546,Identical,3,PhpParser\Node\Expr\BinaryOp\Identical,PhpParser\Node\Stmt\Expression,110,6,2,0,5,PhpParser\Node\Name,0,0,2,0,0
547,LogicalNot,1,PhpParser\Node\Expr\BooleanNot,none,116,6,0,0,5,PhpParser\Node\Name,0,0,2,0,0
548,Continue_,1,PhpParser\Node\Stmt\Continue_,none,117,0,0,0,0,none,0,0,0,0,0
549,UnwrapTrim,2,PhpParser\Node\Expr\FuncCall,none,121,6,0,0,5,PhpParser\Node\Name,0,0,2,0,0
550,Ternary,2,PhpParser\Node\Expr\Ternary,none,121,6,0,0,5,PhpParser\Node\Name,0,0,2,0,0
551,Ternary,2,PhpParser\Node\Expr\Ternary,none,122,6,0,0,5,PhpParser\Node\Name,0,0,2,0,0
552,UnwrapTrim,2,PhpParser\Node\Expr\FuncCall,none,122,6,0,0,5,PhpParser\Node\Name,0,0,2,0,0
553,UnwrapTrim,2,PhpParser\Node\Expr\FuncCall,none,123,6,0,0,5,PhpParser\Node\Name,0,0,2,0,0
554,Ternary,2,PhpParser\Node\Expr\Ternary,none,123,6,0,0,5,PhpParser\Node\Name,0,0,2,0,0
555,UnwrapTrim,2,PhpParser\Node\Expr\FuncCall,none,124,6,0,0,5,PhpParser\Node\Name,0,0,2,0,0
556,Ternary,2,PhpParser\Node\Expr\Ternary,none,124,6,0,0,5,PhpParser\Node\Name,0,0,2,0,0
557,CastInt,2,PhpParser\Node\Expr\Cast\Int_,none,125,6,0,0,5,PhpParser\Node\Name,0,0,2,0,0
558,Ternary,2,PhpParser\Node\Expr\Ternary,none,125,6,0,0,5,PhpParser\Node\Name,0,0,2,0,0
559,CastInt,1,PhpParser\Node\Expr\Cast\Int_,none,126,6,0,0,5,PhpParser\Node\Name,0,0,2,0,0
560,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,120,0,0,0,35,none,0,0,0,0,0
561,Foreach_,1,PhpParser\Node\Stmt\Foreach_,PhpParser\Node\Stmt\Foreach_,112,6,3,0,50,PhpParser\Node\Name,0,0,2,0,0
562,FunctionCallRemoval,1,PhpParser\Node\Stmt\Expression,none,132,0,0,0,5,none,0,0,0,0,0
563,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,99,0,0,0,3040,none,0,0,0,0,0
564,Identical,1,PhpParser\Node\Expr\BinaryOp\Identical,PhpParser\Node\Stmt\If_,146,14,0,0,5,PhpParser\Node\Name,0,0,6,0,0
565,IncrementInteger,2,PhpParser\Node\Scalar\LNumber,none,148,0,0,0,0,none,0,0,0,0,0
566,OneZeroInteger,2,PhpParser\Node\Scalar\LNumber,none,148,0,0,0,0,none,0,0,0,0,0
567,DecrementInteger,3,PhpParser\Node\Scalar\LNumber,none,156,0,0,0,5,none,0,0,0,0,0
568,IncrementInteger,3,PhpParser\Node\Scalar\LNumber,none,156,0,0,0,5,none,0,0,0,0,0
569,OneZeroInteger,3,PhpParser\Node\Scalar\LNumber,none,156,0,0,0,5,none,0,0,0,0,0
570,TrueValue,1,PhpParser\Node\Expr\ConstFetch,none,157,0,0,0,1,none,0,0,0,0,0
571,DecrementInteger,2,PhpParser\Node\Scalar\LNumber,none,159,0,0,0,5,none,0,0,0,0,0
572,IncrementInteger,2,PhpParser\Node\Scalar\LNumber,none,159,0,0,0,5,none,0,0,0,0,0
573,Identical,1,PhpParser\Node\Expr\BinaryOp\Identical,none,160,14,0,0,1,PhpParser\Node\Name,0,0,6,0,0
574,FalseValue,1,PhpParser\Node\Expr\ConstFetch,none,163,0,0,0,5,none,0,0,0,0,0
575,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,175,0,0,0,5,none,0,0,0,0,0
576,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,181,0,0,0,5,none,0,0,0,0,0
577,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,138,0,0,0,4183,none,0,0,0,0,0
578,UnwrapTrim,2,PhpParser\Node\Expr\FuncCall,PhpParser\Node\Stmt\Expression,192,2,0,0,1,PhpParser\Node\Name,0,0,2,0,0
579,UnwrapRtrim,2,PhpParser\Node\Expr\FuncCall,PhpParser\Node\Stmt\Expression,192,2,0,0,1,PhpParser\Node\Name,0,0,2,0,0
580,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,189,0,0,0,14,none,0,0,0,0,0
581,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,201,0,0,0,408,none,0,0,0,0,0
582,Ternary,1,PhpParser\Node\Expr\Ternary,PhpParser\Node\Stmt\Return_,212,1,0,0,15,PhpParser\Node\Identifier,0,0,1,0,0
583,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,210,0,0,0,60,none,0,0,0,0,0
584,ArrayItemRemoval,2,PhpParser\Node\Expr\Array_,PhpParser\Node\Stmt\Return_,223,1,0,0,8,PhpParser\Node\Identifier,0,0,1,0,0
585,UnwrapStrReplace,2,PhpParser\Node\Expr\FuncCall,PhpParser\Node\Stmt\Return_,223,1,0,0,8,PhpParser\Node\Identifier,0,0,1,0,0
586,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,218,0,0,0,56,none,0,0,0,0,0
587,PregMatchMatches,2,PhpParser\Node\Expr\FuncCall,none,233,0,0,0,9,none,0,0,0,0,1
588,LogicalNot,2,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\If_,233,3,0,0,9,PhpParser\Node\NullableType,0,0,0,0,1
589,DecrementInteger,5,PhpParser\Node\Scalar\LNumber,none,237,0,0,0,2,none,0,0,0,0,1
590,IncrementInteger,5,PhpParser\Node\Scalar\LNumber,none,237,0,0,0,2,none,0,0,0,0,1
591,OneZeroInteger,5,PhpParser\Node\Scalar\LNumber,none,237,0,0,0,2,none,0,0,0,0,1
592,DecrementInteger,5,PhpParser\Node\Scalar\LNumber,none,237,0,0,0,2,none,0,0,0,0,1
593,IncrementInteger,5,PhpParser\Node\Scalar\LNumber,none,237,0,0,0,2,none,0,0,0,0,0
594,FunctionCall,1,PhpParser\Node\Stmt\Return_,none,239,0,0,0,2,none,0,0,0,0,1
595,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,231,0,0,0,200,none,0,0,0,0,0
596,Ternary,1,PhpParser\Node\Expr\Ternary,PhpParser\Node\Stmt\Expression,36,3,0,0,2,none,0,0,1,1,1
597,TrueValue,2,PhpParser\Node\Expr\ConstFetch,none,40,0,0,0,2,none,0,0,0,0,1
598,NotIdentical,2,PhpParser\Node\Expr\BinaryOp\NotIdentical,PhpParser\Node\Stmt\If_,40,3,2,0,2,none,0,0,1,1,1
599,Throw_,1,PhpParser\Node\Stmt\Throw_,none,41,0,0,0,0,none,0,0,0,0,0
600,ArrayItemRemoval,2,PhpParser\Node\Expr\Array_,PhpParser\Node\Stmt\Expression,50,2,0,0,1,PhpParser\Node\Name,0,0,1,0,1
601,MethodCallRemoval,2,PhpParser\Node\Stmt\Expression,none,50,0,0,0,1,none,0,0,0,0,1
602,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,48,0,0,0,12,none,0,0,0,0,1
