Location,MutOperator,NumMutStmt,NodeType,StmtType,LineNum,MetStmtTotal,MetStmtIdx,MetStmtSucc,NumTests,ReturnType,TryCatch,RetByRef,MetParaCount,MetMagic,Detected
721,Ternary,3,PhpParser\Node\Expr\Ternary,none,102,2,0,0,2,none,0,0,2,0,1
722,CastArray,3,PhpParser\Node\Expr\Cast\Array_,none,106,2,0,0,2,none,0,0,2,0,1
723,UnwrapArrayMerge,3,PhpParser\Node\Expr\FuncCall,none,106,2,0,0,2,none,0,0,2,0,0
724,UnwrapArrayMerge,3,PhpParser\Node\Expr\FuncCall,none,106,2,0,0,2,none,0,0,2,0,0
725,DecrementInteger,4,PhpParser\Node\Scalar\LNumber,none,109,0,0,0,2,none,0,0,0,0,0
726,IncrementInteger,4,PhpParser\Node\Scalar\LNumber,none,109,0,0,0,2,none,0,0,0,0,0
727,OneZeroInteger,4,PhpParser\Node\Scalar\LNumber,none,109,0,0,0,2,none,0,0,0,0,0
728,Throw_,4,PhpParser\Node\Stmt\Throw_,none,109,0,0,0,2,none,0,0,0,0,1
729,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,42,0,0,0,32,none,0,0,0,0,1
730,Increment,1,PhpParser\Node\Expr\PostInc,none,45,2,0,0,7,none,0,0,1,0,0
731,InstanceOf_,2,PhpParser\Node\Expr\Instanceof_,none,46,0,0,0,32,none,0,0,0,0,1
732,InstanceOf_,2,PhpParser\Node\Expr\Instanceof_,none,46,0,0,0,32,none,0,0,0,0,1
733,DecrementInteger,3,PhpParser\Node\Scalar\LNumber,none,51,0,0,0,19,none,0,0,0,0,1
734,OneZeroInteger,3,PhpParser\Node\Scalar\LNumber,none,51,0,0,0,19,none,0,0,0,0,1
735,Identical,3,PhpParser\Node\Expr\BinaryOp\Identical,none,51,2,0,0,19,none,0,0,1,0,1
736,UnwrapStrToLower,1,PhpParser\Node\Expr\FuncCall,none,53,2,0,0,19,none,0,0,1,0,1
737,LogicalOr,1,PhpParser\Node\Expr\BinaryOp\BooleanOr,none,52,2,0,0,38,none,0,0,1,0,1
738,DecrementInteger,4,PhpParser\Node\Scalar\LNumber,none,55,0,0,0,5,none,0,0,0,0,0
739,IncrementInteger,4,PhpParser\Node\Scalar\LNumber,none,55,0,0,0,5,none,0,0,0,0,0
740,OneZeroInteger,4,PhpParser\Node\Scalar\LNumber,none,55,0,0,0,5,none,0,0,0,0,0
741,Throw_,4,PhpParser\Node\Stmt\Throw_,none,55,0,0,0,5,none,0,0,0,0,1
742,UnwrapStrToLower,2,PhpParser\Node\Expr\FuncCall,none,59,2,0,0,17,none,0,0,1,0,1
743,TrueValue,2,PhpParser\Node\Expr\ConstFetch,none,59,0,0,0,17,none,0,0,0,0,0
744,Decrement,1,PhpParser\Node\Expr\PostDec,none,74,1,0,0,7,none,0,0,1,0,0
745,InstanceOf_,2,PhpParser\Node\Expr\Instanceof_,none,75,0,0,0,30,none,0,0,0,0,1
746,InstanceOf_,2,PhpParser\Node\Expr\Instanceof_,none,75,0,0,0,30,none,0,0,0,0,1
747,InstanceOf_,7,PhpParser\Node\Expr\Instanceof_,none,78,0,0,0,9,none,0,0,0,0,1
748,InstanceOf_,7,PhpParser\Node\Expr\Instanceof_,none,78,0,0,0,9,none,0,0,0,0,0
749,LogicalNot,7,PhpParser\Node\Expr\BooleanNot,none,78,1,0,0,9,none,0,0,1,0,1
750,InstanceOf_,7,PhpParser\Node\Expr\Instanceof_,none,78,0,0,0,9,none,0,0,0,0,1
751,InstanceOf_,7,PhpParser\Node\Expr\Instanceof_,none,78,0,0,0,9,none,0,0,0,0,0
752,LogicalNot,7,PhpParser\Node\Expr\BooleanNot,none,78,1,0,0,9,none,0,0,1,0,1
753,LogicalAnd,7,PhpParser\Node\Expr\BinaryOp\BooleanAnd,none,78,1,0,0,9,none,0,0,1,0,0
754,UnwrapStrToLower,1,PhpParser\Node\Expr\FuncCall,none,81,1,0,0,8,none,0,0,1,0,1
755,LogicalNot,5,PhpParser\Node\Expr\BooleanNot,none,82,1,0,0,8,none,0,0,1,0,1
756,LogicalNot,5,PhpParser\Node\Expr\BooleanNot,none,82,1,0,0,8,none,0,0,1,0,1
757,LogicalAnd,5,PhpParser\Node\Expr\BinaryOp\BooleanAnd,none,82,1,0,0,8,none,0,0,1,0,1
758,LogicalNot,5,PhpParser\Node\Expr\BooleanNot,none,82,1,0,0,8,none,0,0,1,0,1
759,LogicalAnd,5,PhpParser\Node\Expr\BinaryOp\BooleanAnd,none,82,1,0,0,8,none,0,0,1,0,1
760,DecrementInteger,4,PhpParser\Node\Scalar\LNumber,none,84,0,0,0,2,none,0,0,0,0,0
761,IncrementInteger,4,PhpParser\Node\Scalar\LNumber,none,84,0,0,0,2,none,0,0,0,0,0
762,OneZeroInteger,4,PhpParser\Node\Scalar\LNumber,none,84,0,0,0,2,none,0,0,0,0,0
763,Throw_,4,PhpParser\Node\Stmt\Throw_,none,84,0,0,0,2,none,0,0,0,0,1
764,InstanceOf_,5,PhpParser\Node\Expr\Instanceof_,none,92,0,0,0,32,none,0,0,0,0,1
765,InstanceOf_,5,PhpParser\Node\Expr\Instanceof_,none,92,0,0,0,32,none,0,0,0,0,1
766,InstanceOf_,2,PhpParser\Node\Expr\Instanceof_,none,93,0,0,0,32,none,0,0,0,0,1
767,InstanceOf_,2,PhpParser\Node\Expr\Instanceof_,none,93,0,0,0,32,none,0,0,0,0,1
768,LogicalOr,5,PhpParser\Node\Expr\BinaryOp\BooleanOr,PhpParser\Node\Stmt\Return_,92,1,0,0,64,none,0,0,1,0,1
769,InstanceOf_,2,PhpParser\Node\Expr\Instanceof_,none,94,0,0,0,32,none,0,0,0,0,1
