Location,MutOperator,NumMutStmt,NodeType,StmtType,LineNum,MetStmtTotal,MetStmtIdx,MetStmtSucc,NumTests,ReturnType,TryCatch,RetByRef,MetParaCount,MetMagic,Detected
246,OneZeroInteger,3,PhpParser\Node\Scalar\LNumber,none,718,0,0,0,12,none,0,0,0,0,1
247,DecrementInteger,3,PhpParser\Node\Scalar\LNumber,none,719,0,0,0,12,none,0,0,0,0,1
248,IncrementInteger,3,PhpParser\Node\Scalar\LNumber,none,719,0,0,0,12,none,0,0,0,0,1
249,OneZeroInteger,3,PhpParser\Node\Scalar\LNumber,none,719,0,0,0,12,none,0,0,0,0,1
250,ArrayItemRemoval,1,PhpParser\Node\Expr\Array_,none,717,2,0,0,12,none,0,0,1,0,1
251,IncrementInteger,2,PhpParser\Node\Scalar\LNumber,none,723,0,0,0,4,none,0,0,0,0,1
252,OneZeroInteger,2,PhpParser\Node\Scalar\LNumber,none,723,0,0,0,4,none,0,0,0,0,1
253,UnwrapSubstr,1,PhpParser\Node\Expr\FuncCall,none,725,2,0,0,4,none,0,0,1,0,1
254,UnwrapTrim,2,PhpParser\Node\Expr\FuncCall,none,727,2,0,0,4,none,0,0,1,0,0
255,Identical,2,PhpParser\Node\Expr\BinaryOp\Identical,none,727,2,0,0,4,none,0,0,1,0,1
256,DecrementInteger,6,PhpParser\Node\Scalar\LNumber,none,729,0,0,0,4,none,0,0,0,0,1
257,IncrementInteger,6,PhpParser\Node\Scalar\LNumber,none,729,0,0,0,4,none,0,0,0,0,0
258,DecrementInteger,6,PhpParser\Node\Scalar\LNumber,none,729,0,0,0,4,none,0,0,0,0,1
259,IncrementInteger,6,PhpParser\Node\Scalar\LNumber,none,729,0,0,0,4,none,0,0,0,0,1
260,OneZeroInteger,6,PhpParser\Node\Scalar\LNumber,none,729,0,0,0,4,none,0,0,0,0,1
261,LogicalLowerOr,6,PhpParser\Node\Expr\BinaryOp\LogicalOr,none,729,2,0,0,4,none,0,0,1,0,1
262,TrueValue,1,PhpParser\Node\Expr\ConstFetch,none,731,0,0,0,1,none,0,0,0,0,0
263,TrueValue,1,PhpParser\Node\Expr\ConstFetch,none,733,0,0,0,4,none,0,0,0,0,0
264,DecrementInteger,6,PhpParser\Node\Scalar\LNumber,none,738,0,0,0,1,none,0,0,0,0,1
265,IncrementInteger,6,PhpParser\Node\Scalar\LNumber,none,738,0,0,0,1,none,0,0,0,0,0
266,DecrementInteger,6,PhpParser\Node\Scalar\LNumber,none,738,0,0,0,1,none,0,0,0,0,0
267,IncrementInteger,6,PhpParser\Node\Scalar\LNumber,none,738,0,0,0,1,none,0,0,0,0,1
268,OneZeroInteger,6,PhpParser\Node\Scalar\LNumber,none,738,0,0,0,1,none,0,0,0,0,0
269,LogicalLowerOr,6,PhpParser\Node\Expr\BinaryOp\LogicalOr,none,738,2,0,0,1,none,0,0,1,0,0
270,DecrementInteger,3,PhpParser\Node\Scalar\LNumber,none,743,0,0,0,1,none,0,0,0,0,1
271,IncrementInteger,3,PhpParser\Node\Scalar\LNumber,none,743,0,0,0,1,none,0,0,0,0,1
272,OneZeroInteger,3,PhpParser\Node\Scalar\LNumber,none,743,0,0,0,1,none,0,0,0,0,1
273,TrueValue,1,PhpParser\Node\Expr\ConstFetch,none,745,0,0,0,1,none,0,0,0,0,0
274,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,701,0,0,0,3621,none,0,0,0,0,0
275,Increment,1,PhpParser\Node\Expr\PostInc,none,762,6,0,0,2,none,0,0,2,0,1
276,PregMatchMatches,1,PhpParser\Node\Expr\FuncCall,none,765,0,0,0,3,none,0,0,0,0,1
277,GreaterThan,2,PhpParser\Node\Expr\BinaryOp\Greater,none,767,6,0,0,3,none,0,0,2,0,1
278,GreaterThanNegotiation,2,PhpParser\Node\Expr\BinaryOp\Greater,none,767,6,0,0,3,none,0,0,2,0,1
279,Decrement,1,PhpParser\Node\Expr\PostDec,none,769,6,0,0,2,none,0,0,2,0,1
280,TrueValue,1,PhpParser\Node\Expr\ConstFetch,none,773,0,0,0,3,none,0,0,0,0,0
281,Assignment,1,PhpParser\Node\Expr\AssignOp\Concat,none,779,6,0,0,1,none,0,0,2,0,1
282,Assignment,1,PhpParser\Node\Expr\AssignOp\Concat,PhpParser\Node\Stmt\Expression,784,6,4,0,3,none,0,0,2,0,1
283,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,753,0,0,0,1190,none,0,0,0,0,0
284,PregMatchMatches,1,PhpParser\Node\Expr\FuncCall,none,794,0,0,0,10,none,0,0,0,0,1
285,DecrementInteger,4,PhpParser\Node\Scalar\LNumber,none,796,0,0,0,5,none,0,0,0,0,1
286,IncrementInteger,4,PhpParser\Node\Scalar\LNumber,none,796,0,0,0,5,none,0,0,0,0,1
287,OneZeroInteger,4,PhpParser\Node\Scalar\LNumber,none,796,0,0,0,5,none,0,0,0,0,1
288,UnwrapStrToLower,4,PhpParser\Node\Expr\FuncCall,none,796,1,0,0,5,none,0,0,1,0,1
289,DecrementInteger,2,PhpParser\Node\Scalar\LNumber,none,799,0,0,0,5,none,0,0,0,0,1
290,IncrementInteger,2,PhpParser\Node\Scalar\LNumber,none,799,0,0,0,5,none,0,0,0,0,1
291,ArrayItemRemoval,1,PhpParser\Node\Expr\Array_,none,798,1,0,0,5,none,0,0,1,0,1
292,DecrementInteger,2,PhpParser\Node\Scalar\LNumber,none,803,0,0,0,5,none,0,0,0,0,1
293,IncrementInteger,2,PhpParser\Node\Scalar\LNumber,none,803,0,0,0,5,none,0,0,0,0,1
294,DecrementInteger,2,PhpParser\Node\Scalar\LNumber,none,805,0,0,0,2,none,0,0,0,0,1
295,IncrementInteger,2,PhpParser\Node\Scalar\LNumber,none,805,0,0,0,2,none,0,0,0,0,1
296,TrueValue,1,PhpParser\Node\Expr\ConstFetch,none,811,0,0,0,5,none,0,0,0,0,0
297,ArrayItemRemoval,1,PhpParser\Node\Expr\Array_,none,810,1,0,0,5,none,0,0,1,0,1
298,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,792,0,0,0,1250,none,0,0,0,0,0
299,LogicalNot,3,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\If_,823,2,0,0,18,none,0,0,2,0,1
300,LogicalLowerOr,3,PhpParser\Node\Expr\BinaryOp\LogicalOr,PhpParser\Node\Stmt\If_,823,2,0,0,18,none,0,0,2,0,1
301,LogicalLowerOr,3,PhpParser\Node\Expr\BinaryOp\LogicalOr,PhpParser\Node\Stmt\If_,823,2,0,0,18,none,0,0,2,0,1
302,FalseValue,4,PhpParser\Node\Expr\ConstFetch,none,828,0,0,0,7,none,0,0,0,0,0
