MutOperator,NumMutInstr,Opcode,LineNum,BlockNum,MetInstrTotal,MetInstrIdx,MetInstrSucc,NumTests,ReturnType,LocalVars,TryCatch,Detected
InlineConstantMutator,10,3,267,0,55,3,52,3,I,7,0,1
MathMutator,14,96,269,6,55,25,30,3,I,7,0,1
MathMutator,14,96,273,10,55,43,12,3,I,7,0,1
MathMutator,14,96,274,10,55,49,6,3,I,7,0,1
NonVoidMethodCallMutator,2,183,269,5,55,24,31,3,I,7,0,1
NonVoidMethodCallMutator,4,184,272,7,55,35,20,3,I,7,0,1
NonVoidMethodCallMutator,4,184,272,8,55,36,19,3,I,7,0,1
NonVoidMethodCallMutator,4,184,273,9,55,42,13,3,I,7,0,1
PrimitiveReturnsMutator,4,172,275,10,55,54,1,3,I,7,0,1
ReturnValsMutator,4,172,275,10,55,54,1,3,I,7,0,1
ABSMutator,10,21,269,5,55,20,35,3,I,7,0,1
ABSMutator,10,21,272,7,55,33,22,3,I,7,0,1
ABSMutator,10,21,273,9,55,40,15,3,I,7,0,1
ABSMutator,10,21,273,9,55,41,14,3,I,7,0,1
ABSMutator,10,21,274,10,55,47,8,3,I,7,0,1
ABSMutator,10,21,274,10,55,48,7,3,I,7,0,1
ABSMutator,10,21,275,10,55,53,2,3,I,7,0,1
AOD1Mutator,14,96,269,6,55,25,30,3,I,7,0,1
AOD1Mutator,14,96,273,10,55,43,12,3,I,7,0,1
AOD1Mutator,14,96,274,10,55,49,6,3,I,7,0,1
AOD2Mutator,14,96,269,6,55,25,30,3,I,7,0,1
AOD2Mutator,14,96,273,10,55,43,12,3,I,7,0,1
AOD2Mutator,14,96,274,10,55,49,6,3,I,7,0,1
AOR1Mutator,14,96,269,6,55,25,30,3,I,7,0,1
AOR1Mutator,14,96,273,10,55,43,12,3,I,7,0,1
AOR1Mutator,14,96,274,10,55,49,6,3,I,7,0,1
AOR2Mutator,14,96,269,6,55,25,30,3,I,7,0,1
AOR2Mutator,14,96,273,10,55,43,12,3,I,7,0,1
AOR2Mutator,14,96,274,10,55,49,6,3,I,7,0,1
AOR3Mutator,14,96,269,6,55,25,30,3,I,7,0,1
AOR3Mutator,14,96,273,10,55,43,12,3,I,7,0,1
AOR3Mutator,14,96,274,10,55,49,6,3,I,7,0,1
AOR4Mutator,14,96,269,6,55,25,30,3,I,7,0,1
AOR4Mutator,14,96,273,10,55,43,12,3,I,7,0,1
AOR4Mutator,14,96,274,10,55,49,6,3,I,7,0,1
CRCR1Mutator,10,3,267,0,55,3,52,3,I,7,0,1
CRCR3Mutator,10,3,267,0,55,3,52,3,I,7,0,1
CRCR5Mutator,10,3,267,0,55,3,52,3,I,7,0,1
CRCR6Mutator,10,3,267,0,55,3,52,3,I,7,0,1
UOI1Mutator,10,21,269,5,55,20,35,3,I,7,0,1
UOI1Mutator,10,21,272,7,55,33,22,3,I,7,0,1
UOI1Mutator,10,21,273,9,55,40,15,3,I,7,0,1
UOI1Mutator,10,21,273,9,55,41,14,3,I,7,0,1
UOI1Mutator,10,21,274,10,55,47,8,3,I,7,0,1
UOI1Mutator,10,21,274,10,55,48,7,3,I,7,0,1
UOI1Mutator,10,21,275,10,55,53,2,3,I,7,0,1
UOI2Mutator,10,21,269,5,55,20,35,3,I,7,0,1
UOI2Mutator,10,21,272,7,55,33,22,3,I,7,0,1
UOI2Mutator,10,21,273,9,55,40,15,3,I,7,0,1
UOI2Mutator,10,21,273,9,55,41,14,3,I,7,0,1
UOI2Mutator,10,21,274,10,55,47,8,3,I,7,0,1
UOI2Mutator,10,21,274,10,55,48,7,3,I,7,0,1
UOI2Mutator,10,21,275,10,55,53,2,3,I,7,0,1
UOI3Mutator,10,21,269,5,55,20,35,3,I,7,0,1
UOI3Mutator,10,21,272,7,55,33,22,3,I,7,0,1
UOI3Mutator,10,21,273,9,55,40,15,3,I,7,0,1
UOI3Mutator,10,21,273,9,55,41,14,3,I,7,0,1
UOI3Mutator,10,21,274,10,55,47,8,3,I,7,0,1
UOI3Mutator,10,21,274,10,55,48,7,3,I,7,0,1
UOI3Mutator,10,21,275,10,55,53,2,3,I,7,0,1
UOI4Mutator,10,21,269,5,55,20,35,3,I,7,0,1
UOI4Mutator,10,21,272,7,55,33,22,3,I,7,0,1
UOI4Mutator,10,21,273,9,55,40,15,3,I,7,0,1
UOI4Mutator,10,21,273,9,55,41,14,3,I,7,0,1
UOI4Mutator,10,21,274,10,55,47,8,3,I,7,0,1
UOI4Mutator,10,21,274,10,55,48,7,3,I,7,0,1
UOI4Mutator,10,21,275,10,55,53,2,3,I,7,0,1
ArgumentPropagationMutator,4,183,261,5,36,25,11,8,I,6,0,1
InlineConstantMutator,10,3,259,0,36,3,33,10,I,6,0,1
MathMutator,14,96,261,6,36,26,10,8,I,6,0,1
NonVoidMethodCallMutator,4,183,261,5,36,25,11,8,I,6,0,1
PrimitiveReturnsMutator,4,172,263,7,36,35,1,10,I,6,0,1
ReturnValsMutator,4,172,263,7,36,35,1,10,I,6,0,1
ABSMutator,10,21,261,5,36,20,16,8,I,6,0,1
ABSMutator,10,21,261,5,36,22,14,8,I,6,0,1
ABSMutator,10,21,263,7,36,34,2,10,I,6,0,1
AOD1Mutator,14,96,261,6,36,26,10,8,I,6,0,1
AOD2Mutator,14,96,261,6,36,26,10,8,I,6,0,1
AOR1Mutator,14,96,261,6,36,26,10,8,I,6,0,1
AOR2Mutator,14,96,261,6,36,26,10,8,I,6,0,1
AOR3Mutator,14,96,261,6,36,26,10,8,I,6,0,1
AOR4Mutator,14,96,261,6,36,26,10,8,I,6,0,1
CRCR1Mutator,10,3,259,0,36,3,33,10,I,6,0,1
CRCR3Mutator,10,3,259,0,36,3,33,10,I,6,0,1
CRCR5Mutator,10,3,259,0,36,3,33,10,I,6,0,1
CRCR6Mutator,10,3,259,0,36,3,33,10,I,6,0,1
UOI1Mutator,10,21,261,5,36,20,16,8,I,6,0,1
UOI1Mutator,10,21,261,5,36,22,14,8,I,6,0,1
UOI1Mutator,10,21,263,7,36,34,2,10,I,6,0,1
UOI2Mutator,10,21,261,5,36,20,16,8,I,6,0,1
UOI2Mutator,10,21,261,5,36,22,14,8,I,6,0,1
UOI2Mutator,10,21,263,7,36,34,2,10,I,6,0,1
UOI3Mutator,10,21,261,5,36,20,16,8,I,6,0,1
UOI3Mutator,10,21,261,5,36,22,14,8,I,6,0,1
UOI3Mutator,10,21,263,7,36,34,2,10,I,6,0,1
UOI4Mutator,10,21,261,5,36,20,16,8,I,6,0,1
UOI4Mutator,10,21,261,5,36,22,14,8,I,6,0,1
UOI4Mutator,10,21,263,7,36,34,2,10,I,6,0,1
ArgumentPropagationMutator,4,184,396,0,11,4,7,17,none,4,0,1
MathMutator,14,96,396,2,11,9,2,17,none,4,0,1
NonVoidMethodCallMutator,4,184,396,0,11,4,7,17,none,4,0,1
NonVoidMethodCallMutator,2,183,396,1,11,8,3,17,none,4,0,1
PrimitiveReturnsMutator,4,172,396,2,11,10,1,17,none,4,0,1
ReturnValsMutator,4,172,396,2,11,10,1,17,none,4,0,1
ABSMutator,10,21,396,0,11,3,8,17,none,4,0,1
AOD1Mutator,14,96,396,2,11,9,2,17,none,4,0,1
AOD2Mutator,14,96,396,2,11,9,2,17,none,4,0,1
AOR1Mutator,14,96,396,2,11,9,2,17,none,4,0,1
AOR2Mutator,14,96,396,2,11,9,2,17,none,4,0,1
AOR3Mutator,14,96,396,2,11,9,2,17,none,4,0,1
AOR4Mutator,14,96,396,2,11,9,2,17,none,4,0,1
UOI1Mutator,10,21,396,0,11,3,8,17,none,4,0,1
UOI2Mutator,10,21,396,0,11,3,8,17,none,4,0,1
UOI3Mutator,10,21,396,0,11,3,8,17,none,4,0,1
UOI4Mutator,10,21,396,0,11,3,8,17,none,4,0,1
ArgumentPropagationMutator,4,183,219,13,137,68,69,3,I,9,0,1
ArgumentPropagationMutator,4,183,221,15,137,81,56,10,I,9,0,1
ArgumentPropagationMutator,4,183,224,17,137,93,44,17,I,9,0,1
InlineConstantMutator,10,3,207,0,137,3,134,17,I,9,0,1
MathMutator,14,96,219,14,137,69,68,3,I,9,0,1
MathMutator,14,96,221,16,137,82,55,10,I,9,0,1
MathMutator,14,96,224,18,137,94,43,17,I,9,0,1
MathMutator,14,96,231,23,137,123,14,6,I,9,0,1
MathMutator,14,96,234,25,137,131,6,17,I,9,0,1
NegateConditionalsMutator,8,199,210,7,137,30,107,17,I,9,0,1
