MutOperator,NumMutInstr,Opcode,LineNum,BlockNum,MetInstrTotal,MetInstrIdx,MetInstrSucc,NumTests,ReturnType,LocalVars,TryCatch,Detected
NakedReceiverMutator,4,182,54,8,27,22,5,0,none,2,0,0
NakedReceiverMutator,4,182,54,9,27,24,3,0,none,2,0,0
CRCR1Mutator,14,16,54,5,27,16,11,0,none,2,0,0
CRCR2Mutator,14,16,54,5,27,16,11,0,none,2,0,0
CRCR3Mutator,14,16,54,5,27,16,11,0,none,2,0,0
CRCR4Mutator,14,16,54,5,27,16,11,0,none,2,0,0
CRCR5Mutator,14,16,54,5,27,16,11,0,none,2,0,0
CRCR6Mutator,14,16,54,5,27,16,11,0,none,2,0,0
ConstructorCallMutator,2,183,254,6,41,33,8,0,T,2,0,0
ConstructorCallMutator,2,183,254,10,41,39,2,0,T,2,0,0
NegateConditionalsMutator,16,153,247,1,41,7,34,1,T,2,0,1
NegateConditionalsMutator,8,198,250,3,41,18,23,1,T,2,0,0
NonVoidMethodCallMutator,2,182,247,0,41,6,35,1,T,2,0,0
NonVoidMethodCallMutator,2,185,251,4,41,24,17,1,T,2,0,1
NonVoidMethodCallMutator,4,182,254,7,41,35,6,0,T,2,0,0
NonVoidMethodCallMutator,4,182,254,8,41,37,4,0,T,2,0,0
NonVoidMethodCallMutator,2,182,254,9,41,38,3,0,T,2,0,0
NullReturnValsMutator,4,176,248,2,41,12,29,1,T,2,0,1
NullReturnValsMutator,4,176,251,5,41,25,16,0,T,2,0,0
RemoveConditionalMutator_EQUAL_ELSE,16,153,247,1,41,7,34,1,T,2,0,0
RemoveConditionalMutator_EQUAL_ELSE,8,198,250,3,41,18,23,1,T,2,0,0
RemoveConditionalMutator_EQUAL_IF,16,153,247,1,41,7,34,1,T,2,0,1
RemoveConditionalMutator_EQUAL_IF,8,198,250,3,41,18,23,1,T,2,0,0
ReturnValsMutator,4,176,248,2,41,12,29,1,T,2,0,1
ReturnValsMutator,4,176,251,5,41,25,16,0,T,2,0,0
NakedReceiverMutator,4,182,254,7,41,35,6,0,T,2,0,0
NakedReceiverMutator,4,182,254,8,41,37,4,0,T,2,0,0
ROR1Mutator,16,153,247,1,41,7,34,1,T,2,0,1
ROR2Mutator,16,153,247,1,41,7,34,1,T,2,0,0
ROR3Mutator,16,153,247,1,41,7,34,1,T,2,0,1
ROR4Mutator,16,153,247,1,41,7,34,1,T,2,0,0
ROR5Mutator,16,153,247,1,41,7,34,1,T,2,0,1
ROR5Mutator,8,198,250,3,41,18,23,1,T,2,0,0
ConstructorCallMutator,2,183,69,2,48,43,5,87,none,5,0,1
InlineConstantMutator,10,3,45,1,48,8,40,87,none,5,0,1
InlineConstantMutator,14,16,69,2,48,42,6,87,none,5,0,0
NonVoidMethodCallMutator,2,184,68,1,48,34,14,87,none,5,0,1
MemberVariableMutator,2,181,45,1,48,9,39,87,none,5,0,0
MemberVariableMutator,2,181,64,1,48,14,34,87,none,5,0,1
MemberVariableMutator,2,181,65,1,48,20,28,87,none,5,0,1
MemberVariableMutator,2,181,66,1,48,25,23,87,none,5,0,1
MemberVariableMutator,2,181,67,1,48,30,18,87,none,5,0,1
